Year,Country,AverageTemperature
1954,Mongolia,-1.671833333
1954,Montenegro,9.809
1954,Montserrat,26.39883333
1954,Morocco,17.41858333
1954,Mozambique,23.74041667
1954,Namibia,20.18416667
1954,Nepal,15.188
1954,Netherlands,9.334916667
1954,Netherlands (Europe),8.933916667
1954,New Caledonia,22.85416667
1954,New Zealand,10.77375
1954,Nicaragua,26.1285
1954,Niger,27.3605
1954,Nigeria,26.61666667
1954,Niue,25.45233333
1954,North America,2.678166667
1954,North Korea,6.808833333
1954,Northern Mariana Islands,27.27441667
1954,Norway,0.823833333
1954,Oceania,21.41291667
1954,Oman,27.17041667
1954,Pakistan,20.72391667
1954,Palau,27.36491667
1954,Palestina,23.28675
1954,Palmyra Atoll,26.902
1954,Panama,26.313
1954,Papua New Guinea,24.44508333
1954,Paraguay,23.44608333
1954,Peru,19.80041667
1954,Philippines,26.79991667
1954,Poland,7.024416667
1954,Portugal,14.59575
1954,Puerto Rico,25.46458333
1954,Qatar,27.22758333
1954,Reunion,23.56466667
1954,Romania,8.199333333
1954,Russia,-5.317333333
1954,Rwanda,19.21183333
1954,Saint Barthélemy,26.66066667
1954,Saint Kitts And Nevis,25.85441667
1954,Saint Lucia,26.6905
1954,Saint Martin,26.66066667
1954,Saint Pierre And Miquelon,5.175
1954,Saint Vincent And The Grenadines,26.83266667
1954,Samoa,26.562
1954,San Marino,13.40175
1954,Sao Tome And Principe,25.536
1954,Saudi Arabia,26.0115
1954,Senegal,27.75466667
1954,Serbia,9.41125
1954,Seychelles,26.7905
1954,Sierra Leone,25.813
1954,Singapore,26.64791667
1954,Sint Maarten,26.66066667
1954,Slovakia,7.042833333
1954,Slovenia,9.10775
1954,Solomon Islands,26.72758333
1954,Somalia,26.84358333
1954,South Africa,17.06658333
1954,South America,21.89625
1954,South Georgia And The South Sandwich Isla,1.325
1954,South Korea,12.25525
1954,Spain,13.42966667
1954,Sri Lanka,27.03816667
1954,Sudan,27.11358333
1954,Suriname,26.20858333
1954,Svalbard And Jan Mayen,-5.022083333
1954,Swaziland,18.71141667
1954,Sweden,2.75375
1954,Switzerland,6.662916667
1954,Syria,18.5435
1954,Taiwan,22.61458333
1954,Tajikistan,3.4565
1954,Tanzania,22.38683333
1954,Thailand,26.38525
1954,Timor Leste,26.26
1954,Togo,26.59566667
1954,Tonga,23.5355
1954,Trinidad And Tobago,26.08025
1954,Tunisia,19.58916667
1954,Turkey,12.03633333
1954,Turkmenistan,14.21183333
1954,Turks And Caicas Islands,26.84016667
1954,Uganda,22.95933333
1954,Ukraine,7.252583333
1954,United Arab Emirates,28.04625
1954,United Kingdom,8.456583333
1954,United Kingdom (Europe),8.611666667
1954,United States,9.410583333
1954,Uruguay,17.23966667
1954,Uzbekistan,11.41358333
1954,Venezuela,25.04891667
1954,Vietnam,24.029
1954,Virgin Islands,26.31666667
1954,Western Sahara,21.90166667
1954,Yemen,26.35008333
1954,Zambia,21.299
1954,Zimbabwe,21.17558333
1954,Åland,5.55175
1955,Afghanistan,14.64258333
1955,Africa,24.15783333
1955,Albania,13.14808333
1955,Algeria,24.00483333
1955,American Samoa,26.71075
1955,Andorra,11.7275
1955,Angola,21.57825
1955,Anguilla,26.725
1955,Antigua And Barbuda,26.60025
1955,Argentina,14.19116667
1955,Armenia,9.968166667
1955,Aruba,27.68975
1955,Asia,7.5025
1955,Australia,21.56308333
1955,Austria,5.8695
1955,Azerbaijan,12.42533333
1955,Bahamas,24.93816667
1955,Bahrain,26.06516667
1955,Baker Island,25.37941667
1955,Bangladesh,25.10016667
1955,Barbados,26.58108333
1955,Belarus,5.825083333
1955,Belgium,9.211166667
1955,Belize,25.09341667
1955,Benin,26.86708333
1955,Bhutan,12.01516667
1955,Bolivia,20.76541667
1955,"Bonaire, Saint Eustatius And Saba",27.08591667
1955,Bosnia And Herzegovina,10.58533333
1955,Botswana,21.43758333
1955,Brazil,24.7655
1955,British Virgin Islands,26.384
1955,Bulgaria,10.87891667
1955,Burkina Faso,27.81941667
1955,Burma,23.7335
1955,Burundi,19.96166667
1955,Cambodia,26.67166667
1955,Cameroon,24.11666667
1955,Canada,-4.945
1955,Cape Verde,24.50033333
1955,Cayman Islands,26.6865
1955,Central African Republic,24.8855
1955,Chad,26.99408333
1955,Chile,9.028
1955,China,6.701666667
1955,Christmas Island,25.73025
1955,Colombia,24.54475
1955,Comoros,25.65175
1955,Congo,24.27408333
1955,Congo (Democratic Republic Of The),23.56375
1955,Costa Rica,25.52558333
1955,Croatia,11.30783333
1955,Cuba,25.33858333
1955,Curaçao,27.21341667
1955,Cyprus,19.73308333
1955,Czech Republic,7.18575
1955,Côte D'Ivoire,25.82333333
1955,Denmark,-17.81841667
1955,Denmark (Europe),7.5605
1955,Djibouti,28.613
1955,Dominica,26.33866667
1955,Dominican Republic,25.30583333
1955,Ecuador,21.4165
1955,Egypt,23.402
1955,El Salvador,24.9165
1955,Equatorial Guinea,24.87483333
1955,Eritrea,26.81441667
1955,Estonia,4.273416667
1955,Ethiopia,23.02933333
1955,Europe,7.81625
1955,Falkland Islands (Islas Malvinas),6.257416667
1955,Faroe Islands,6.587
1955,Federated States Of Micronesia,26.65358333
1955,Fiji,25.27
1955,Finland,-0.164333333
1955,France,13.03833333
1955,France (Europe),10.67325
1955,French Guiana,25.82508333
1955,French Polynesia,25.97741667
1955,French Southern And Antarctic Lands,5.053083333
1955,Gabon,24.18883333
1955,Gambia,27.57558333
1955,Gaza Strip,20.18616667
1955,Georgia,9.511
1955,Germany,7.684083333
1955,Ghana,26.4515
1955,Greece,15.4425
1955,Greenland,-18.3405
1955,Grenada,26.87091667
1955,Guadeloupe,26.51691667
1955,Guam,26.89716667
1955,Guatemala,23.18875
1955,Guernsey,11.14758333
1955,Guinea,25.33758333
1955,Guinea Bissau,26.80316667
1955,Guyana,25.98733333
1955,Haiti,26.00958333
1955,Heard Island And Mcdonald Islands,2.65075
1955,Honduras,24.85866667
1955,Hong Kong,22.89466667
1955,Hungary,9.56225
1955,Iceland,1.44425
1955,India,23.95216667
1955,Indonesia,25.66066667
1955,Iran,18.2235
1955,Iraq,22.50075
1955,Ireland,9.629583333
1955,Isle Of Man,9.42925
1955,Israel,20.56425
1955,Italy,13.03091667
1955,Jamaica,26.04258333
1955,Japan,12.729
1955,Jersey,11.14758333
1955,Jordan,20.32758333
1955,Kazakhstan,6.056583333
1955,Kenya,24.12883333
1955,Kingman Reef,26.57816667
1955,Kiribati,26.22425
1955,Kuwait,25.44233333
1955,Kyrgyzstan,3.85225
1955,Laos,23.53141667
1955,Latvia,4.96125
1955,Lebanon,18.70925
1955,Lesotho,12.98208333
1955,Liberia,25.30116667
1955,Libya,23.30975
1955,Liechtenstein,4.390666667
1955,Lithuania,5.721416667
1955,Luxembourg,8.894916667
1955,Macau,22.6755
1955,Macedonia,10.90716667
1955,Madagascar,22.69866667
1955,Malawi,21.41908333
1955,Malaysia,25.87175
1955,Mali,28.62891667
1955,Malta,19.16991667
1955,Martinique,26.33866667
1955,Mauritania,28.12341667
1955,Mauritius,23.50525
1955,Mayotte,26.27725
1955,Mexico,20.63358333
1955,Moldova,9.10525
1955,Monaco,9.427833333
1955,Mongolia,-0.6155
1955,Montenegro,10.631
1955,Montserrat,26.56033333
1955,Morocco,18.7615
1955,Mozambique,23.47283333
1955,Namibia,20.05675
1955,Nepal,14.8385
1955,Netherlands,9.218
1955,Netherlands (Europe),8.819
1955,New Caledonia,23.00033333
1955,New Zealand,10.97025
1955,Nicaragua,26.03416667
1955,Niger,27.39908333
1955,Nigeria,26.45708333
1955,Niue,25.46333333
1955,North America,2.16075
1955,North Korea,7.3325
1955,Northern Mariana Islands,26.89716667
1955,Norway,-0.467
1955,Oceania,21.422
1955,Oman,26.67858333
1955,Pakistan,20.68108333
1955,Palau,27.20808333
1955,Palestina,23.42891667
1955,Palmyra Atoll,26.61491667
1955,Panama,26.14383333
1955,Papua New Guinea,24.43616667
1955,Paraguay,23.24575
1955,Peru,19.69691667
1955,Philippines,26.56116667
1955,Poland,7.397833333
1955,Portugal,15.72558333
1955,Puerto Rico,25.46591667
1955,Qatar,26.88941667
1955,Reunion,23.20766667
1955,Romania,8.869083333
1955,Russia,-5.626666667
1955,Rwanda,19.10375
1955,Saint Barthélemy,26.725
1955,Saint Kitts And Nevis,25.98733333
1955,Saint Lucia,26.79091667
1955,Saint Martin,26.725
1955,Saint Pierre And Miquelon,4.802666667
1955,Saint Vincent And The Grenadines,26.94208333
1955,Samoa,26.38541667
1955,San Marino,13.77758333
1955,Sao Tome And Principe,25.70333333
1955,Saudi Arabia,25.647
1955,Senegal,27.985
1955,Serbia,10.23441667
1955,Seychelles,26.61616667
1955,Sierra Leone,25.89125
1955,Singapore,26.638
1955,Sint Maarten,26.725
1955,Slovakia,7.284833333
1955,Slovenia,9.462
1955,Solomon Islands,26.53283333
1955,Somalia,26.681
1955,South Africa,16.60183333
1955,South America,21.69775
1955,South Georgia And The South Sandwich Isla,1.83525
1955,South Korea,12.39158333
1955,Spain,14.5375
1955,Sri Lanka,26.88841667
1955,Sudan,27.086
1955,Suriname,26.272
1955,Svalbard And Jan Mayen,-7.501
1955,Swaziland,18.29716667
1955,Sweden,1.58375
1955,Switzerland,6.962333333
1955,Syria,19.17241667
1955,Taiwan,22.01783333
1955,Tajikistan,4.736583333
1955,Tanzania,22.25525
1955,Thailand,25.86816667
1955,Timor Leste,25.99091667
1955,Togo,26.55625
1955,Tonga,23.65691667
1955,Trinidad And Tobago,26.21783333
1955,Tunisia,20.98608333
1955,Turkey,12.96833333
1955,Turkmenistan,16.07441667
1955,Turks And Caicas Islands,26.22375
1955,Uganda,22.86391667
1955,Ukraine,8.108666667
1955,United Arab Emirates,27.66983333
1955,United Kingdom,8.569583333
1955,United Kingdom (Europe),8.712416667
1955,United States,8.517166667
1955,Uruguay,16.708
1955,Uzbekistan,13.51375
1955,Venezuela,24.91991667
1955,Vietnam,23.67958333
1955,Virgin Islands,26.384
1955,Western Sahara,23.1705
1955,Yemen,25.95658333
1955,Zambia,21.21783333
1955,Zimbabwe,20.9135
1955,Åland,4.887416667
1956,Afghanistan,14.19108333
1956,Africa,23.84966667
1956,Albania,12.17233333
1956,Algeria,22.61133333
1956,American Samoa,26.46683333
1956,Andorra,10.36325
1956,Angola,21.52191667
1956,Anguilla,26.62683333
1956,Antigua And Barbuda,26.42683333
1956,Argentina,14.02141667
1956,Armenia,7.765333333
1956,Aruba,27.85525
1956,Asia,7.118666667
1956,Australia,21.006
1956,Austria,5.195
1956,Azerbaijan,10.52908333
1956,Bahamas,24.9455
1956,Bahrain,25.695
1956,Baker Island,25.29383333
1956,Bangladesh,24.99525
1956,Barbados,26.47716667
1956,Belarus,4.432583333
1956,Belgium,8.518416667
1956,Belize,24.85866667
1956,Benin,26.95041667
1956,Bhutan,12.06658333
1956,Bolivia,20.27583333
1956,"Bonaire, Saint Eustatius And Saba",27.12916667
1956,Bosnia And Herzegovina,9.545916667
1956,Botswana,21.848
1956,Brazil,24.47966667
1956,British Virgin Islands,26.28141667
1956,Bulgaria,9.719583333
1956,Burkina Faso,27.97758333
1956,Burma,23.76433333
1956,Burundi,19.71775
1956,Cambodia,26.52416667
1956,Cameroon,24.13325
1956,Canada,-5.61775
1956,Cape Verde,23.95541667
1956,Cayman Islands,26.64366667
1956,Central African Republic,25.05083333
1956,Chad,27.05116667
1956,Chile,9.174
1956,China,6.299333333
1956,Christmas Island,25.87291667
1956,Colombia,24.45241667
1956,Comoros,25.46091667
1956,Congo,24.32708333
1956,Congo (Democratic Republic Of The),23.45558333
1956,Costa Rica,25.51116667
1956,Croatia,10.41933333
1956,Cuba,25.32441667
1956,Curaçao,27.28891667
1956,Cyprus,18.8565
1956,Czech Republic,6.427416667
1956,Côte D'Ivoire,25.76925
1956,Denmark,-17.95075
1956,Denmark (Europe),6.953166667
1956,Djibouti,28.34316667
1956,Dominica,26.10075
1956,Dominican Republic,25.45425
1956,Ecuador,21.44208333
1956,Egypt,22.97975
1956,El Salvador,24.87883333
1956,Equatorial Guinea,24.68858333
1956,Eritrea,26.49558333
1956,Estonia,3.5045
1956,Ethiopia,22.661
1956,Europe,6.90225
1956,Falkland Islands (Islas Malvinas),6.6925
1956,Faroe Islands,6.81425
1956,Federated States Of Micronesia,26.69641667
1956,Fiji,25.15233333
1956,Finland,-0.015916667
1956,France,12.06375
1956,France (Europe),9.51575
1956,French Guiana,25.71883333
1956,French Polynesia,25.79183333
1956,French Southern And Antarctic Lands,4.898083333
1956,Gabon,24.15733333
1956,Gambia,27.25208333
1956,Gaza Strip,19.35475
1956,Georgia,7.083583333
1956,Germany,6.9695
1956,Ghana,26.43325
1956,Greece,14.42225
1956,Greenland,-18.463
1956,Grenada,26.78383333
1956,Guadeloupe,26.312
1956,Guam,26.90425
1956,Guatemala,23.0075
1956,Guernsey,10.292
1956,Guinea,25.33958333
1956,Guinea Bissau,26.56883333
1956,Guyana,25.8705
1956,Haiti,26.16891667
1956,Heard Island And Mcdonald Islands,2.529666667
1956,Honduras,24.51241667
1956,Hong Kong,22.8025
1956,Hungary,8.701916667
1956,Iceland,2.187583333
1956,India,23.89966667
1956,Indonesia,25.67225
1956,Iran,17.56758333
1956,Iraq,21.47975
1956,Ireland,9.405166667
1956,Isle Of Man,9.163916667
1956,Israel,19.77833333
1956,Italy,12.06083333
1956,Jamaica,26.03466667
1956,Japan,12.01941667
1956,Jersey,10.292
1956,Jordan,19.41383333
1956,Kazakhstan,4.84325
1956,Kenya,23.7835
1956,Kingman Reef,26.66566667
1956,Kiribati,26.21166667
1956,Kuwait,24.72591667
1956,Kyrgyzstan,3.783583333
1956,Laos,23.66858333
1956,Latvia,3.971666667
1956,Lebanon,17.69083333
1956,Lesotho,13.58158333
1956,Liberia,25.17008333
1956,Libya,22.08858333
1956,Liechtenstein,3.576833333
1956,Lithuania,4.530083333
1956,Luxembourg,8.142
1956,Macau,22.5745
1956,Macedonia,9.801583333
1956,Madagascar,22.61241667
1956,Malawi,21.03025
1956,Malaysia,25.79608333
1956,Mali,28.36541667
1956,Malta,18.21591667
1956,Martinique,26.10075
1956,Mauritania,27.26616667
1956,Mauritius,23.37175
1956,Mayotte,26.10375
1956,Mexico,20.72375
1956,Moldova,7.739833333
1956,Monaco,8.120166667
1956,Mongolia,-1.73875
1956,Montenegro,9.560333333
1956,Montserrat,26.36341667
1956,Morocco,16.93366667
1956,Mozambique,23.38316667
1956,Namibia,20.22
1956,Nepal,15.01525
1956,Netherlands,8.5425
1956,Netherlands (Europe),8.127
1956,New Caledonia,22.86358333
1956,New Zealand,11.18475
1956,Nicaragua,25.83633333
1956,Niger,27.30991667
1956,Nigeria,26.56833333
1956,Niue,25.17325
1956,North America,1.95275
1956,North Korea,5.7895
1956,Northern Mariana Islands,26.90425
1956,Norway,-0.073083333
1956,Oceania,20.93091667
1956,Oman,26.7735
1956,Pakistan,20.57633333
1956,Palau,27.09116667
1956,Palestina,23.29525
1956,Palmyra Atoll,26.70583333
1956,Panama,26.05533333
1956,Papua New Guinea,24.55216667
1956,Paraguay,22.41583333
1956,Peru,19.51116667
1956,Philippines,26.53733333
1956,Poland,6.055583333
1956,Portugal,13.85291667
1956,Puerto Rico,25.37091667
1956,Qatar,26.61083333
1956,Reunion,23.1905
1956,Romania,7.739083333
1956,Russia,-5.81375
1956,Rwanda,18.878
1956,Saint Barthélemy,26.62683333
1956,Saint Kitts And Nevis,25.82558333
1956,Saint Lucia,26.666
1956,Saint Martin,26.62683333
1956,Saint Pierre And Miquelon,4.817833333
1956,Saint Vincent And The Grenadines,26.81508333
1956,Samoa,26.22616667
1956,San Marino,13.05666667
1956,Sao Tome And Principe,25.50683333
1956,Saudi Arabia,25.40808333
1956,Senegal,27.69566667
1956,Serbia,9.0815
1956,Seychelles,26.53641667
1956,Sierra Leone,25.80316667
1956,Singapore,26.47275
1956,Sint Maarten,26.62683333
1956,Slovakia,6.45
1956,Slovenia,8.7005
1956,Solomon Islands,26.79441667
1956,Somalia,26.568
1956,South Africa,17.09325
1956,South America,21.46291667
1956,South Georgia And The South Sandwich Isla,1.916
1956,South Korea,11.12783333
1956,Spain,12.6705
1956,Sri Lanka,26.86908333
1956,Sudan,26.94591667
1956,Suriname,26.13108333
1956,Svalbard And Jan Mayen,-5.82325
1956,Swaziland,18.79475
1956,Sweden,1.373833333
1956,Switzerland,5.968583333
1956,Syria,17.75616667
1956,Taiwan,22.15883333
1956,Tajikistan,4.6415
1956,Tanzania,21.94691667
1956,Thailand,25.93466667
1956,Timor Leste,26.02925
1956,Togo,26.59591667
1956,Tonga,23.53025
1956,Trinidad And Tobago,26.13216667
1956,Tunisia,19.47441667
1956,Turkey,11.13558333
1956,Turkmenistan,14.60041667
1956,Turks And Caicas Islands,26.47641667
1956,Uganda,22.61916667
1956,Ukraine,6.301916667
1956,United Arab Emirates,27.61258333
1956,United Kingdom,8.266083333
1956,United Kingdom (Europe),8.365916667
1956,United States,8.699916667
1956,Uruguay,16.39308333
1956,Uzbekistan,12.24775
1956,Venezuela,24.85333333
1956,Vietnam,23.66433333
1956,Virgin Islands,26.28141667
1956,Western Sahara,21.89283333
1956,Yemen,25.95716667
1956,Zambia,20.91816667
1956,Zimbabwe,20.89425
1956,Åland,4.045583333
1957,Afghanistan,12.77716667
1957,Africa,24.08241667
1957,Albania,13.07841667
1957,Algeria,22.62025
1957,American Samoa,26.76291667
1957,Andorra,11.14408333
1957,Angola,21.9915
1957,Anguilla,26.88716667
1957,Antigua And Barbuda,26.67775
1957,Argentina,14.65625
1957,Armenia,8.972333333
1957,Aruba,28.03825
1957,Asia,7.326416667
1957,Australia,21.90266667
1957,Austria,6.695
1957,Azerbaijan,11.65383333
1957,Bahamas,25.50416667
1957,Bahrain,25.70758333
1957,Baker Island,25.73116667
1957,Bangladesh,25.252
1957,Barbados,26.53008333
1957,Belarus,6.8685
1957,Belgium,10.11475
1957,Belize,25.38341667
1957,Benin,27.08783333
1957,Bhutan,12.02675
1957,Bolivia,20.85133333
1957,"Bonaire, Saint Eustatius And Saba",27.34833333
1957,Bosnia And Herzegovina,10.81133333
1957,Botswana,22.46333333
1957,Brazil,24.80191667
1957,British Virgin Islands,26.62658333
1957,Bulgaria,10.92483333
1957,Burkina Faso,27.95008333
1957,Burma,24.04483333
1957,Burundi,20.10433333
1957,Cambodia,26.97058333
1957,Cameroon,24.4585
1957,Canada,-5.007916667
1957,Cape Verde,23.93483333
1957,Cayman Islands,26.88983333
1957,Central African Republic,25.2545
1957,Chad,27.17433333
1957,Chile,9.636083333
1957,China,6.388
1957,Christmas Island,26.146
1957,Colombia,25.07041667
1957,Comoros,25.801
1957,Congo,24.58175
1957,Congo (Democratic Republic Of The),23.78633333
1957,Costa Rica,26.24258333
1957,Croatia,11.69758333
1957,Cuba,25.707
1957,Curaçao,27.45483333
1957,Cyprus,19.10575
1957,Czech Republic,8.15175
1957,Côte D'Ivoire,26.03258333
1957,Denmark,-17.24083333
1957,Denmark (Europe),8.299333333
1957,Djibouti,28.31091667
1957,Dominica,26.17975
1957,Dominican Republic,25.86141667
1957,Ecuador,22.4205
1957,Egypt,23.03808333
1957,El Salvador,25.27883333
1957,Equatorial Guinea,25.08475
1957,Eritrea,26.667
1957,Estonia,5.664333333
1957,Ethiopia,22.85058333
1957,Europe,8.38375
1957,Falkland Islands (Islas Malvinas),6.348833333
1957,Faroe Islands,7.011833333
1957,Federated States Of Micronesia,27.16083333
1957,Fiji,25.01666667
1957,Finland,2.058166667
1957,France,13.102
1957,France (Europe),10.73383333
1957,French Guiana,26.06608333
1957,French Polynesia,26.2575
1957,French Southern And Antarctic Lands,4.579583333
1957,Gabon,24.44016667
1957,Gambia,27.32933333
1957,Gaza Strip,19.38916667
1957,Georgia,9.015833333
1957,Germany,8.686083333
1957,Ghana,26.72208333
1957,Greece,15.04258333
1957,Greenland,-17.76633333
1957,Grenada,26.87308333
1957,Guadeloupe,26.52675
1957,Guam,27.15975
1957,Guatemala,23.46058333
1957,Guernsey,11.50691667
1957,Guinea,25.52883333
1957,Guinea Bissau,26.67466667
1957,Guyana,26.30316667
1957,Haiti,26.56375
1957,Heard Island And Mcdonald Islands,2.162
1957,Honduras,25.05716667
1957,Hong Kong,22.70375
1957,Hungary,10.21708333
1957,Iceland,1.88025
1957,India,24.02641667
1957,Indonesia,25.95233333
1957,Iran,16.86416667
1957,Iraq,21.55508333
1957,Ireland,10.06208333
1957,Isle Of Man,10.06425
1957,Israel,19.809
1957,Italy,13.04825
1957,Jamaica,26.24633333
1957,Japan,12.05533333
1957,Jersey,11.50691667
1957,Jordan,19.48675
1957,Kazakhstan,5.38175
1957,Kenya,24.04741667
1957,Kingman Reef,27.30125
1957,Kiribati,26.964
1957,Kuwait,24.71241667
1957,Kyrgyzstan,2.649833333
1957,Laos,24.12525
1957,Latvia,6.292666667
1957,Lebanon,17.87325
1957,Lesotho,13.86875
1957,Liberia,25.47958333
1957,Libya,22.40341667
1957,Liechtenstein,5.11475
1957,Lithuania,6.915166667
1957,Luxembourg,9.733833333
1957,Macau,22.445
1957,Macedonia,10.82208333
1957,Madagascar,22.837
1957,Malawi,21.70841667
1957,Malaysia,26.15825
1957,Mali,28.15125
1957,Malta,18.56375
1957,Martinique,26.17975
1957,Mauritania,27.15683333
1957,Mauritius,23.59058333
1957,Mayotte,26.39658333
1957,Mexico,21.10475
1957,Moldova,9.608083333
1957,Monaco,9.233166667
1957,Mongolia,-1.3845
1957,Montenegro,10.72158333
1957,Montserrat,26.61166667
1957,Morocco,17.38508333
1957,Mozambique,23.9725
1957,Namibia,20.59233333
1957,Nepal,14.907
1957,Netherlands,10.2105
1957,Netherlands (Europe),9.827916667
1957,New Caledonia,22.55125
1957,New Zealand,10.67441667
1957,Nicaragua,26.46241667
1957,Niger,27.40991667
1957,Nigeria,26.64558333
1957,Niue,25.1145
1957,North America,2.477166667
1957,North Korea,6.243083333
1957,Northern Mariana Islands,27.15975
1957,Norway,0.784583333
1957,Oceania,21.71975
1957,Oman,26.70233333
1957,Pakistan,19.90441667
1957,Palau,27.40141667
1957,Palestina,23.09783333
1957,Palmyra Atoll,27.32933333
1957,Panama,26.81458333
1957,Papua New Guinea,24.44858333
1957,Paraguay,23.05158333
1957,Peru,20.26483333
1957,Philippines,26.844
1957,Poland,8.280333333
1957,Portugal,14.72166667
1957,Puerto Rico,25.78483333
1957,Qatar,26.52791667
1957,Reunion,23.27466667
1957,Romania,9.32325
1957,Russia,-5.35825
1957,Rwanda,19.301
1957,Saint Barthélemy,26.88716667
1957,Saint Kitts And Nevis,26.11175
1957,Saint Lucia,26.73858333
1957,Saint Martin,26.88716667
1957,Saint Pierre And Miquelon,4.295083333
1957,Saint Vincent And The Grenadines,26.91116667
1957,Samoa,26.47891667
1957,San Marino,14.13175
1957,Sao Tome And Principe,25.97391667
1957,Saudi Arabia,25.29641667
1957,Senegal,27.79083333
1957,Serbia,10.486
1957,Seychelles,26.73725
1957,Sierra Leone,26.11791667
1957,Singapore,26.78716667
1957,Sint Maarten,26.88716667
1957,Slovakia,8.158
1957,Slovenia,9.999
1957,Solomon Islands,26.57483333
1957,Somalia,26.72458333
1957,South Africa,17.42633333
1957,South America,21.93841667
1957,South Georgia And The South Sandwich Isla,1.7905
1957,South Korea,11.39916667
1957,Spain,13.53666667
1957,Sri Lanka,27.126
1957,Sudan,27.14333333
1957,Suriname,26.55191667
1957,Svalbard And Jan Mayen,-5.647666667
1957,Swaziland,19.26458333
1957,Sweden,2.872416667
1957,Switzerland,7.360583333
1957,Syria,18.09233333
1957,Taiwan,22.0955
1957,Tajikistan,3.044916667
1957,Tanzania,22.28183333
1957,Thailand,26.51075
1957,Timor Leste,26.05425
1957,Togo,26.81608333
1957,Tonga,23.09983333
1957,Trinidad And Tobago,26.35308333
1957,Tunisia,19.65025
1957,Turkey,12.15716667
1957,Turkmenistan,14.30583333
1957,Turks And Caicas Islands,26.93516667
1957,Uganda,23.103
1957,Ukraine,8.656
1957,United Arab Emirates,27.43991667
1957,United Kingdom,9.177833333
1957,United Kingdom (Europe),9.356583333
1957,United States,9.126333333
1957,Uruguay,17.37625
1957,Uzbekistan,11.72108333
1957,Venezuela,25.3065
1957,Vietnam,24.04891667
1957,Virgin Islands,26.62658333
1957,Western Sahara,21.94366667
1957,Yemen,25.95341667
1957,Zambia,21.65808333
1957,Zimbabwe,21.82125
1957,Åland,5.594583333
1958,Afghanistan,14.71675
1958,Africa,24.41483333
1958,Albania,13.1945
1958,Algeria,23.54491667
1958,American Samoa,26.91808333
1958,Andorra,11.50183333
1958,Angola,22.02025
1958,Anguilla,27.2545
1958,Antigua And Barbuda,27.09641667
1958,Argentina,14.94341667
1958,Armenia,8.97025
1958,Aruba,28.83691667
1958,Asia,7.456166667
1958,Australia,21.99725
1958,Austria,6.5685
1958,Azerbaijan,11.64691667
1958,Bahamas,25.07333333
1958,Bahrain,26.26358333
1958,Baker Island,25.88358333
1958,Bangladesh,25.8075
1958,Barbados,27.07841667
1958,Belarus,6.001333333
1958,Belgium,9.709333333
1958,Belize,25.48683333
1958,Benin,27.35058333
1958,Bhutan,12.62
1958,Bolivia,21.03358333
1958,"Bonaire, Saint Eustatius And Saba",28.0355
1958,Bosnia And Herzegovina,11.03
1958,Botswana,22.11933333
1958,Brazil,25.26808333
1958,British Virgin Islands,26.96875
1958,Bulgaria,11.36075
1958,Burkina Faso,28.49208333
1958,Burma,24.22333333
1958,Burundi,20.38466667
1958,Cambodia,27.20641667
1958,Cameroon,24.59266667
1958,Canada,-4.26225
1958,Cape Verde,24.52733333
1958,Cayman Islands,27.07016667
1958,Central African Republic,25.669
1958,Chad,27.5045
1958,Chile,9.660666667
1958,China,7.033583333
1958,Christmas Island,26.1905
1958,Colombia,25.53383333
1958,Comoros,26.11391667
1958,Congo,24.65666667
1958,Congo (Democratic Republic Of The),24.071
1958,Costa Rica,26.31616667
1958,Croatia,11.91675
1958,Cuba,25.58
1958,Curaçao,28.25958333
1958,Cyprus,19.40266667
1958,Czech Republic,7.847333333
1958,Côte D'Ivoire,26.13341667
1958,Denmark,-17.44033333
1958,Denmark (Europe),7.5995
1958,Djibouti,29.01116667
1958,Dominica,26.75816667
1958,Dominican Republic,26.01341667
1958,Ecuador,22.29408333
1958,Egypt,23.30475
1958,El Salvador,25.578
1958,Equatorial Guinea,24.99716667
1958,Eritrea,27.29725
1958,Estonia,4.323
1958,Ethiopia,23.36291667
1958,Europe,8.013666667
1958,Falkland Islands (Islas Malvinas),6.041583333
1958,Faroe Islands,6.765666667
1958,Federated States Of Micronesia,26.96741667
1958,Fiji,25.07266667
1958,Finland,0.573916667
1958,France,13.08316667
1958,France (Europe),10.62758333
1958,French Guiana,26.45766667
1958,French Polynesia,26.17525
1958,French Southern And Antarctic Lands,4.825666667
1958,Gabon,24.34216667
1958,Gambia,27.8195
1958,Gaza Strip,19.82658333
1958,Georgia,8.528666667
1958,Germany,8.325833333
1958,Ghana,26.84575
1958,Greece,15.37025
1958,Greenland,-17.95566667
1958,Grenada,27.38558333
1958,Guadeloupe,26.9895
1958,Guam,27.11216667
1958,Guatemala,23.68283333
1958,Guernsey,11.04783333
1958,Guinea,25.72583333
1958,Guinea Bissau,26.97266667
1958,Guyana,26.72716667
1958,Haiti,26.685
1958,Heard Island And Mcdonald Islands,2.4205
1958,Honduras,25.37608333
1958,Hong Kong,23.02508333
1958,Hungary,10.26625
1958,Iceland,1.7425
1958,India,24.67633333
1958,Indonesia,26.16925
1958,Iran,18.20525
1958,Iraq,22.27633333
1958,Ireland,9.699833333
1958,Isle Of Man,9.463833333
1958,Israel,20.23516667
1958,Italy,13.152
1958,Jamaica,26.50225
1958,Japan,12.57
1958,Jersey,11.04783333
1958,Jordan,19.90641667
